loan_id,customer_id,age,gender,education,marital_status,employment_type,employment_length_months,annual_income,monthly_income,existing_emi,debt_to_income,credit_score,credit_history_length_months,delinquency_count,past_default_flag,loan_amount,loan_term_months,interest_rate,emi_amount,loan_purpose,loan_product,disbursal_date,repayment_status,first_emi_default_flag,loan_source_type,state,district,city,pincode,urban_rural_flag,branch_code,branch_region,service_area_cluster,distance_to_branch_km,area_default_rate,district_risk_score,state_risk_score,population_density_band,economic_activity_type,channel,has_mortgage,has_dependents,has_cosigner,loan_default
LN100788,C200788,21,Male,HighSchool,Married,Salaried,56,43000,3583,2524,0.46,709,141,2,0,318000,60,15.14,5367,Vehicle,Unsecured,2025-02-27,Overdue,0,New,Madhya Pradesh,Gwalior,Gwalior,533674,Urban,SOUTH,EastZone,18,0.5,0.126,0.408,0.595,High,Agri,Branch,No,No,No,1
LN100789,C200789,46,Male,Graduate,Divorced,Salaried,3,28000,2333,556,0.134,625,57,1,1,56000,48,8.52,1175,Vehicle,Unsecured,2025-02-28,Closed,0,Repeat,Bihar,Bhagalpur,Bhagalpur,674221,Urban,SOUTH,NorthZone,24,7.5,0.035,0.417,0.359,Medium,Salaried,Digital,No,Yes,No,1
LN100790,C200790,45,Male,PostGraduate,Divorced,Salaried,41,40000,3333,3360,0.191,743,140,1,1,254000,36,11.32,7122,Vehicle,Secured,2025-03-01,Active,0,New,Maharashtra,Pune,Pune,588487,Urban,NORTH,CentralZone,1,22.9,0.096,0.356,0.568,High,Mixed,Branch,Yes,Yes,No,1
LN100791,C200791,23,Male,Graduate,Divorced,Salaried,56,58000,4833,8214,0.397,660,150,1,0,207000,12,13.23,17440,Personal,Secured,2025-03-02,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,529017,SemiUrban,CENTRAL,SouthZone,17,15.3,0.196,0.784,0.68,Medium,Mixed,Digital,Yes,Yes,No,1
LN100792,C200792,35,Male,PostGraduate,Married,Salaried,8,46000,3833,1501,0.345,614,120,0,0,227000,72,15.14,3193,Home,Unsecured,2025-03-03,Active,0,New,Madhya Pradesh,Indore,Indore,368737,Rural,CENTRAL,NorthZone,22,0.5,0.134,0.456,0.748,Low,Mixed,Branch,Yes,Yes,No,1
LN100793,C200793,54,Male,HighSchool,Single,Farmer,35,33000,2750,4325,0.427,704,146,3,0,218000,24,16.95,9212,Agri,Unsecured,2025-03-04,Closed,0,New,Uttar Pradesh,Lucknow,Lucknow,703118,SemiUrban,CENTRAL,WestZone,7,6.3,0.212,0.235,0.381,Low,Salaried,Digital,Yes,No,No,1
LN100794,C200794,38,Female,Graduate,Single,Salaried,35,80000,6666,926,0.31,896,88,1,0,140000,72,9.44,1960,Home,Unsecured,2025-03-05,Active,0,New,Maharashtra,Pune,Pune,242968,Urban,NORTH,SouthZone,24,16.1,0.188,0.408,0.605,Medium,Mixed,Branch,Yes,Yes,No,1
LN100795,C200795,42,Male,Graduate,Married,SelfEmployed,49,88000,7333,1905,0.194,785,92,3,0,240000,60,17.88,4060,Agri,Secured,2025-03-06,Active,0,TopUp,Telangana,Warangal,Warangal,262836,SemiUrban,EAST,CentralZone,11,13.2,0.136,0.869,0.397,Medium,Agri,Partner,No,No,No,1
LN100796,C200796,54,Male,Graduate,Married,Salaried,15,99000,8250,5923,0.166,772,52,2,1,597000,48,10.04,12542,Education,Secured,2025-03-07,Closed,0,New,Bihar,Patna,Patna,712049,Urban,NORTH,SouthZone,36,1.8,0.227,0.628,0.518,Medium,Salaried,Branch,Yes,No,No,1
LN100797,C200797,58,Male,Graduate,Married,Unemployed,39,163000,13583,17116,0.582,623,125,3,0,1294000,36,16.62,36442,Business,Secured,2025-03-08,Closed,0,New,Uttar Pradesh,Kanpur,Kanpur,381679,SemiUrban,SOUTH,NorthZone,27,6.9,0.101,0.719,0.32,Medium,MSME,Field,Yes,Yes,No,1
LN100798,C200798,38,Male,PostGraduate,Single,Farmer,57,83000,6916,3624,0.167,761,163,1,0,274000,36,9.99,7674,Home,Unsecured,2025-03-09,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,406775,SemiUrban,WEST,EastZone,19,15.6,0.105,0.416,0.531,High,Salaried,Field,Yes,Yes,No,1
LN100799,C200799,54,Male,Graduate,Married,Salaried,71,38000,3166,770,0.246,824,142,1,0,97000,60,12.54,1634,Business,Secured,2025-03-10,Closed,0,New,Kerala,Kochi,Kochi,772125,Urban,SOUTH,EastZone,18,18.4,0.152,0.439,0.498,High,MSME,Digital,No,No,No,1
LN100800,C200800,48,Male,HighSchool,Married,Unemployed,6,47000,3916,4960,0.48,840,105,1,0,375000,36,14.37,10541,Personal,Secured,2025-03-11,Overdue,0,New,Tamil Nadu,Coimbatore,Coimbatore,494016,Urban,SOUTH,WestZone,3,12.8,0.127,0.701,0.494,Medium,Salaried,Branch,No,Yes,No,1
LN100801,C200801,33,Male,Graduate,Single,SelfEmployed,85,80000,6666,8003,0.237,600,127,0,1,605000,36,16.48,17036,Home,Secured,2025-03-12,Active,0,TopUp,Maharashtra,Nashik,Nashik,638687,SemiUrban,WEST,NorthZone,6,21.1,0.143,0.552,0.596,Low,Salaried,Digital,No,No,Yes,1
LN100802,C200802,42,Male,PostGraduate,Married,Salaried,33,81000,6750,12639,0.238,749,87,2,0,637000,24,25.3,27101,Home,Unsecured,2025-03-13,Closed,0,New,Uttar Pradesh,Lucknow,Lucknow,195146,SemiUrban,CENTRAL,CentralZone,37,5.1,0.332,0.495,0.565,High,MSME,Partner,No,No,No,1
LN100803,C200803,21,Male,Other,Divorced,SelfEmployed,70,40000,3333,1257,0.411,730,128,0,0,95000,36,19.03,2681,Vehicle,Unsecured,2025-03-14,Active,0,New,Uttar Pradesh,Varanasi,Varanasi,185671,Urban,NORTH,SouthZone,3,16.7,0.085,0.515,0.637,Medium,Salaried,Branch,Yes,Yes,No,1
LN100804,C200804,44,Male,Graduate,Married,Salaried,20,107000,8916,16905,0.084,888,122,1,0,852000,24,11.73,35847,Home,Unsecured,2025-03-15,Overdue,0,New,Rajasthan,Udaipur,Udaipur,755156,Urban,EAST,NorthZone,11,14.0,0.311,0.455,0.539,Medium,Agri,Branch,No,Yes,No,1
LN100805,C200805,32,Male,Graduate,Married,SelfEmployed,74,35000,2916,5159,0.38,690,92,0,0,195000,18,20.91,11022,Home,Unsecured,2025-03-16,Overdue,0,New,Tamil Nadu,Chennai,Chennai,351366,SemiUrban,SOUTH,CentralZone,34,2.9,0.143,0.54,0.364,Low,Salaried,Partner,No,No,No,1
LN100806,C200806,29,Male,Graduate,Single,Farmer,174,28000,2333,2288,0.083,693,271,2,0,173000,36,6.0,4830,Business,Unsecured,2025-03-17,Active,0,New,Bihar,Gaya,Gaya,212652,Urban,SOUTH,EastZone,17,9.8,0.175,0.386,0.558,Medium,Mixed,Partner,No,Yes,No,1
LN100807,C200807,49,Male,PostGraduate,Single,Business,52,91000,7583,5635,0.13,787,129,0,0,426000,36,15.02,11981,Home,Unsecured,2025-03-18,Active,0,New,Kerala,Kochi,Kochi,571051,Urban,EAST,EastZone,7,26.4,0.173,0.472,0.448,High,MSME,Digital,Yes,Yes,No,1
LN100808,C200808,26,Male,Other,Married,Salaried,42,45000,3750,3552,0.372,758,142,0,0,179000,24,15.83,7557,Business,Secured,2025-03-19,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,400582,Urban,NORTH,SouthZone,35,13.0,0.335,0.446,0.609,Medium,Salaried,Digital,No,No,No,1
LN100809,C200809,42,Male,PostGraduate,Married,Salaried,73,49000,4083,2963,0.223,828,186,0,0,112000,18,16.79,6309,Personal,Secured,2025-03-20,Closed,0,New,Maharashtra,Nagpur,Nagpur,546216,Urban,SOUTH,CentralZone,29,4.8,0.107,0.262,0.385,Medium,MSME,Branch,No,Yes,No,0
LN100810,C200810,48,Female,Graduate,Divorced,Salaried,88,47000,3916,1143,0.23,584,200,0,0,144000,60,10.1,2420,Business,Secured,2025-03-21,Active,0,New,Bihar,Patna,Patna,568637,SemiUrban,EAST,NorthZone,34,10.1,0.051,0.555,0.368,Medium,Salaried,Branch,No,No,No,1
LN100811,C200811,33,Female,HighSchool,Married,Salaried,36,71000,5916,3167,0.303,763,141,1,1,399000,60,14.1,6728,Home,Unsecured,2025-03-22,Active,0,New,Telangana,Warangal,Warangal,304248,Rural,SOUTH,NorthZone,24,8.2,0.132,0.486,0.524,Medium,Salaried,Branch,Yes,Yes,No,1
LN100812,C200812,40,Female,PostGraduate,Married,Salaried,20,54000,4500,2659,0.091,782,47,0,0,201000,36,9.0,5625,Education,Secured,2025-03-23,Active,1,New,Maharashtra,Mumbai,Mumbai,230056,SemiUrban,CENTRAL,EastZone,25,12.2,0.098,0.567,0.516,High,Mixed,Branch,No,No,No,1
LN100813,C200813,29,Female,PostGraduate,Married,Salaried,11,65000,5416,4021,0.344,746,26,0,0,152000,18,9.87,8514,Vehicle,Secured,2025-03-24,Active,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,214505,Urban,CENTRAL,NorthZone,9,9.2,0.258,0.762,0.489,Low,Agri,Digital,No,No,No,1
LN100814,C200814,28,Male,PostGraduate,Single,Business,45,102000,8500,26190,0.299,853,147,2,0,660000,12,6.0,55275,Vehicle,Secured,2025-03-25,Overdue,0,New,Telangana,Warangal,Warangal,464676,SemiUrban,SOUTH,NorthZone,10,16.4,0.228,0.908,0.477,High,Agri,Branch,No,Yes,No,1
LN100815,C200815,35,Male,HighSchool,Single,Business,10,50000,4166,3439,0.093,652,23,2,0,260000,36,16.14,7319,Vehicle,Secured,2025-03-26,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,620002,Urban,SOUTH,SouthZone,2,18.7,0.081,0.589,0.612,High,MSME,Branch,No,No,No,1
LN100816,C200816,70,Male,Graduate,Married,Salaried,33,85000,7083,2011,0.154,681,71,1,1,152000,36,11.21,4262,Agri,Unsecured,2025-03-27,Overdue,0,New,Uttar Pradesh,Varanasi,Varanasi,588958,Urban,CENTRAL,EastZone,31,14.2,0.237,0.37,0.185,High,Salaried,Field,No,No,No,1
LN100817,C200817,58,Female,Graduate,Married,Salaried,130,152000,12666,12487,0.309,714,158,0,0,944000,36,20.46,26669,Business,Secured,2025-03-28,Overdue,1,New,Rajasthan,Udaipur,Udaipur,351898,Rural,SOUTH,WestZone,2,1.8,0.226,0.472,0.486,High,Salaried,Branch,No,Yes,No,1
LN100818,C200818,32,Male,PostGraduate,Married,Salaried,44,35000,2916,5238,0.531,800,95,0,0,264000,24,16.54,11152,Home,Secured,2025-03-29,Active,1,New,Maharashtra,Nagpur,Nagpur,617861,Urban,NORTH,SouthZone,14,22.5,0.093,0.266,0.63,Low,Agri,Field,No,Yes,No,1
LN100819,C200819,36,Female,HighSchool,Married,Salaried,40,135000,11250,6190,0.227,791,109,1,0,936000,72,13.59,13147,Education,Unsecured,2025-03-30,Closed,0,TopUp,Gujarat,Ahmedabad,Ahmedabad,508518,Rural,NORTH,SouthZone,29,17.0,0.312,0.314,0.412,Low,Mixed,Branch,No,No,No,1
LN100820,C200820,33,Male,Graduate,Married,Salaried,77,39000,3250,3085,0.209,660,121,1,0,311000,48,16.99,6571,Vehicle,Secured,2025-03-31,Active,0,Repeat,Telangana,Hyderabad,Hyderabad,581978,Urban,WEST,WestZone,4,14.8,0.073,0.51,0.48,Medium,Mixed,Branch,No,No,No,1
LN100821,C200821,23,Male,Graduate,Single,Salaried,71,43000,3583,1317,0.176,693,77,1,0,166000,60,16.39,2804,Agri,Unsecured,2025-04-01,Active,0,New,Maharashtra,Pune,Pune,144370,SemiUrban,NORTH,WestZone,31,12.1,0.242,0.756,0.525,Medium,Salaried,Branch,No,No,No,1
LN100822,C200822,30,Male,HighSchool,Single,SelfEmployed,20,28000,2333,780,0.246,736,72,0,1,59000,36,22.8,1670,Agri,Secured,2025-04-02,Active,0,New,Gujarat,Surat,Surat,467505,Urban,SOUTH,WestZone,29,1.8,0.031,0.367,0.738,Low,Salaried,Branch,No,Yes,No,1
LN100823,C200823,32,Female,Graduate,Married,Farmer,17,48000,4000,3095,0.118,759,128,4,0,312000,48,11.36,6562,Vehicle,Unsecured,2025-04-03,Active,0,New,Rajasthan,Jodhpur,Jodhpur,219443,Urban,SOUTH,EastZone,27,7.3,0.212,0.473,0.341,Low,Salaried,Branch,No,Yes,No,1
LN100824,C200824,21,Male,HighSchool,Married,Salaried,25,80000,6666,4960,0.221,756,97,0,0,625000,60,10.01,10504,Vehicle,Unsecured,2025-04-04,Active,0,New,Madhya Pradesh,Indore,Indore,617609,Urban,EAST,NorthZone,34,11.9,0.096,0.511,0.371,Low,Salaried,Branch,Yes,No,No,1
LN100825,C200825,35,Male,Graduate,Single,Business,49,97000,8083,9577,0.33,551,62,2,1,362000,18,7.4,20235,Education,Unsecured,2025-04-05,Active,0,New,Kerala,Kochi,Kochi,652044,Rural,NORTH,SouthZone,37,3.4,0.257,0.353,0.644,Medium,Salaried,Digital,No,No,No,0
LN100826,C200826,46,Male,Other,Married,Salaried,36,111000,9250,7401,0.198,868,151,2,0,373000,24,14.57,15730,Education,Secured,2025-04-06,Active,0,Repeat,Gujarat,Ahmedabad,Ahmedabad,194879,SemiUrban,CENTRAL,WestZone,20,18.9,0.287,0.207,0.391,Low,Mixed,Branch,Yes,No,No,1
LN100827,C200827,59,Male,Other,Married,Farmer,127,21000,1750,5437,0.537,648,228,2,1,137000,12,14.7,11557,Home,Secured,2025-04-07,Active,1,TopUp,Gujarat,Surat,Surat,280737,Rural,CENTRAL,NorthZone,37,0.5,0.18,0.508,0.262,Medium,MSME,Branch,No,No,No,1
LN100828,C200828,44,Female,HighSchool,Married,Salaried,10,26000,2166,2275,0.145,645,123,0,0,172000,36,6.0,4802,Business,Unsecured,2025-04-08,Active,0,New,Tamil Nadu,Coimbatore,Coimbatore,680472,SemiUrban,WEST,WestZone,23,14.2,0.138,0.736,0.484,Medium,Salaried,Digital,No,No,No,1
LN100829,C200829,28,Male,PostGraduate,Married,Salaried,84,77000,6416,4468,0.204,612,174,1,0,563000,60,13.92,9492,Vehicle,Secured,2025-04-09,Active,0,New,Madhya Pradesh,Indore,Indore,754773,Rural,EAST,NorthZone,10,11.9,0.237,0.551,0.206,Medium,Salaried,Digital,Yes,No,Yes,1
LN100830,C200830,27,Male,Graduate,Married,Salaried,67,87000,7250,11607,0.133,709,172,2,0,585000,24,20.56,24793,Business,Unsecured,2025-04-10,Active,0,Repeat,Karnataka,Hubballi,Hubballi,111989,Urban,CENTRAL,WestZone,20,12.5,0.255,0.655,0.426,Medium,Mixed,Branch,Yes,No,No,1
LN100831,C200831,37,Male,Other,Married,Salaried,8,113000,9416,3857,0.292,711,40,1,0,486000,60,23.28,8257,Vehicle,Unsecured,2025-04-11,Active,0,Repeat,Madhya Pradesh,Gwalior,Gwalior,319885,Urban,WEST,WestZone,20,11.9,0.223,0.5,0.711,Medium,MSME,Branch,No,Yes,No,1
LN100832,C200832,38,Male,PostGraduate,Married,SelfEmployed,124,79000,6583,2328,0.276,670,143,1,0,352000,72,18.23,4963,Business,Secured,2025-04-12,Closed,0,New,Maharashtra,Pune,Pune,226557,SemiUrban,NORTH,EastZone,12,14.2,0.212,0.341,0.61,High,MSME,Branch,No,No,No,1
LN100833,C200833,37,Male,HighSchool,Married,Unemployed,70,34000,2833,9643,0.139,696,184,0,0,243000,12,14.92,20502,Business,Unsecured,2025-04-13,Active,1,New,Maharashtra,Pune,Pune,669972,SemiUrban,EAST,CentralZone,32,26.8,0.124,0.489,0.605,Medium,Salaried,Field,Yes,No,No,1
LN100834,C200834,51,Male,Graduate,Single,Business,71,39000,3250,3466,0.292,563,158,1,0,131000,18,18.04,7387,Education,Secured,2025-04-14,Closed,1,New,Madhya Pradesh,Gwalior,Gwalior,501762,SemiUrban,EAST,EastZone,14,9.5,0.052,0.436,0.426,Medium,Salaried,Digital,Yes,No,Yes,1
LN100835,C200835,43,Female,Graduate,Married,Salaried,77,70000,5833,1254,0.241,553,167,0,0,158000,60,16.91,2670,Business,Secured,2025-04-15,Closed,0,New,Rajasthan,Jodhpur,Jodhpur,499697,Urban,SOUTH,SouthZone,35,14.9,0.199,0.768,0.58,High,MSME,Branch,Yes,Yes,No,1
LN100836,C200836,43,Male,PostGraduate,Married,SelfEmployed,85,30000,2500,3611,0.645,758,94,0,0,91000,12,10.27,7648,Education,Secured,2025-04-16,Active,1,New,Kerala,Kochi,Kochi,234593,Urban,NORTH,NorthZone,11,9.0,0.091,0.418,0.359,High,Salaried,Partner,No,Yes,No,1
LN100837,C200837,42,Male,Graduate,Single,SelfEmployed,82,39000,3250,1944,0.352,709,120,1,1,196000,48,10.55,4119,Home,Secured,2025-04-17,Active,0,New,Gujarat,Vadodara,Vadodara,207266,Rural,EAST,NorthZone,20,7.3,0.303,0.755,0.612,Medium,MSME,Partner,Yes,No,No,1
LN100838,C200838,30,Male,Graduate,Single,Business,58,62000,5166,4511,0.748,799,90,0,0,341000,36,16.12,9599,Home,Unsecured,2025-04-18,Active,0,Repeat,Uttar Pradesh,Varanasi,Varanasi,281318,SemiUrban,WEST,EastZone,32,7.5,0.279,0.507,0.743,Low,Salaried,Branch,No,No,Yes,1
LN100839,C200839,21,Male,Graduate,Single,Business,7,57000,4750,1131,0.098,719,19,2,0,114000,48,15.39,2405,Home,Unsecured,2025-04-19,Active,1,New,Uttar Pradesh,Kanpur,Kanpur,267478,Urban,CENTRAL,EastZone,12,24.5,0.224,0.23,0.617,High,MSME,Branch,Yes,Yes,No,0
LN100840,C200840,37,Other,Other,Single,SelfEmployed,43,65000,5416,4683,0.145,665,151,1,1,236000,24,10.93,9923,Home,Unsecured,2025-04-20,Active,0,New,Maharashtra,Mumbai,Mumbai,255676,SemiUrban,NORTH,SouthZone,22,16.2,0.152,0.05,0.404,Medium,Salaried,Branch,Yes,Yes,No,1
LN100841,C200841,31,Male,Other,Married,SelfEmployed,75,77000,6416,5149,0.481,831,113,0,0,519000,48,10.92,10911,Business,Secured,2025-04-21,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,737744,Rural,NORTH,NorthZone,11,6.3,0.349,0.513,0.348,High,Salaried,Field,Yes,Yes,No,1
LN100842,C200842,45,Male,Graduate,Married,Business,37,30000,2500,2989,0.084,670,73,2,0,226000,36,13.79,6350,Vehicle,Secured,2025-04-22,Active,0,New,Maharashtra,Mumbai,Mumbai,505385,Urban,EAST,SouthZone,38,22.3,0.209,0.55,0.442,Low,Mixed,Digital,Yes,Yes,No,1
LN100843,C200843,32,Male,PostGraduate,Married,Salaried,32,68000,5666,6508,0.457,821,68,3,0,164000,12,12.52,13809,Home,Secured,2025-04-23,Active,0,TopUp,Bihar,Gaya,Gaya,744299,Rural,EAST,CentralZone,19,8.5,0.145,0.17,0.634,Low,Agri,Branch,No,Yes,No,1
LN100844,C200844,51,Female,PostGraduate,Married,Salaried,63,32000,2666,2169,0.273,849,126,1,0,164000,36,15.77,4615,Personal,Secured,2025-04-24,Active,0,Repeat,Maharashtra,Nashik,Nashik,463221,Rural,EAST,SouthZone,11,16.3,0.025,0.552,0.227,Low,Salaried,Partner,No,No,Yes,1
LN100845,C200845,45,Female,PostGraduate,Married,Business,68,62000,5166,2090,0.25,677,179,1,0,158000,36,17.58,4453,Business,Secured,2025-04-25,Closed,0,New,Rajasthan,Jaipur,Jaipur,654345,Rural,WEST,WestZone,26,7.7,0.223,0.525,0.253,Medium,Salaried,Digital,No,Yes,Yes,1
LN100846,C200846,56,Male,HighSchool,Single,Farmer,38,92000,7666,5982,0.25,776,126,2,0,603000,48,16.28,12733,Education,Unsecured,2025-04-26,Active,0,New,Maharashtra,Nagpur,Nagpur,787847,Rural,SOUTH,SouthZone,16,16.7,0.164,0.789,0.36,Medium,Salaried,Digital,No,No,No,1
LN100847,C200847,55,Male,Graduate,Married,Salaried,61,82000,6833,2817,0.295,770,97,0,1,213000,36,16.46,5998,Home,Unsecured,2025-04-27,WrittenOff,0,TopUp,Bihar,Patna,Patna,716318,SemiUrban,EAST,CentralZone,4,26.3,0.189,0.603,0.496,Medium,MSME,Field,Yes,No,Yes,1
LN100848,C200848,46,Female,Graduate,Married,Unemployed,34,38000,3166,659,0.397,712,116,1,0,83000,60,17.27,1403,Home,Unsecured,2025-04-28,Active,0,Repeat,Madhya Pradesh,Indore,Indore,367845,Urban,SOUTH,EastZone,5,10.5,0.187,0.95,0.559,High,MSME,Field,Yes,Yes,No,1
LN100849,C200849,25,Female,Graduate,Married,Salaried,25,36000,3000,2183,0.304,762,100,2,0,165000,36,13.98,4637,Education,Secured,2025-04-29,Overdue,0,New,Uttar Pradesh,Lucknow,Lucknow,247537,Urban,SOUTH,CentralZone,17,21.0,0.326,0.491,0.463,Low,Salaried,Branch,Yes,Yes,No,1
LN100850,C200850,33,Female,HighSchool,Married,Salaried,11,147000,12250,12619,0.169,658,44,2,0,318000,12,8.36,26685,Personal,Secured,2025-04-30,Active,1,Repeat,Maharashtra,Pune,Pune,417221,Urban,NORTH,SouthZone,18,7.9,0.095,0.626,0.356,Low,Agri,Digital,No,No,Yes,1
LN100851,C200851,30,Male,Graduate,Married,Salaried,25,99000,8250,28333,0.044,773,139,0,0,714000,12,11.75,60083,Home,Unsecured,2025-05-01,Active,0,New,Tamil Nadu,Chennai,Chennai,448246,Urban,CENTRAL,CentralZone,6,13.2,0.184,0.608,0.154,Medium,Agri,Digital,Yes,No,No,1
LN100852,C200852,39,Male,Graduate,Married,Farmer,15,59000,4916,4266,0.083,691,31,1,0,430000,48,6.0,9003,Education,Secured,2025-05-02,Closed,0,New,Karnataka,Mysuru,Mysuru,594379,Urban,CENTRAL,NorthZone,17,13.3,0.168,0.377,0.359,Medium,Mixed,Branch,No,Yes,No,1
LN100853,C200853,43,Female,Graduate,Married,Salaried,22,126000,10500,16931,0.156,675,77,0,0,640000,18,17.29,36068,Agri,Unsecured,2025-05-03,Active,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,305886,Urban,WEST,EastZone,4,4.9,0.292,0.337,0.47,High,Mixed,Branch,No,No,No,1
LN100854,C200854,35,Male,Graduate,Divorced,Salaried,25,61000,5083,13333,0.568,593,52,0,1,336000,12,16.43,28383,Business,Secured,2025-05-04,Active,1,New,Karnataka,Hubballi,Hubballi,390077,Urban,WEST,EastZone,40,11.9,0.158,0.579,0.417,Medium,MSME,Branch,No,Yes,No,1
LN100855,C200855,45,Male,HighSchool,Married,Salaried,116,232000,19333,3724,0.205,792,187,0,1,563000,72,12.89,7903,Vehicle,Unsecured,2025-05-05,Active,0,Repeat,Karnataka,Bengaluru,Bengaluru,512718,Urban,CENTRAL,WestZone,29,8.1,0.331,0.507,0.461,Medium,Agri,Partner,No,Yes,No,1
LN100856,C200856,31,Female,PostGraduate,Married,SelfEmployed,46,57000,4750,3889,0.407,634,95,1,0,196000,24,10.71,8240,Business,Unsecured,2025-05-06,Active,0,New,Maharashtra,Nagpur,Nagpur,271061,Rural,CENTRAL,NorthZone,12,16.3,0.131,0.469,0.492,Medium,Agri,Partner,No,No,No,1
LN100857,C200857,21,Male,Other,Married,Farmer,14,257000,21416,15952,0.201,697,121,0,1,603000,18,15.43,33931,Personal,Unsecured,2025-05-07,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,613475,Urban,NORTH,EastZone,30,5.5,0.26,0.375,0.663,Medium,Mixed,Field,Yes,No,No,1
LN100858,C200858,40,Male,Graduate,Divorced,Salaried,89,73000,6083,2173,0.373,715,182,0,0,219000,48,18.1,4631,Education,Secured,2025-05-08,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,763766,SemiUrban,NORTH,NorthZone,12,1.5,0.128,0.464,0.373,High,Mixed,Partner,Yes,Yes,Yes,1
LN100859,C200859,35,Male,PostGraduate,Divorced,Business,65,34000,2833,2877,0.411,818,105,0,0,145000,24,13.66,6110,Personal,Secured,2025-05-09,Active,0,New,Maharashtra,Mumbai,Mumbai,201351,SemiUrban,CENTRAL,NorthZone,14,1.2,0.142,0.95,0.459,High,Agri,Branch,No,No,No,1
LN100860,C200860,39,Female,HighSchool,Divorced,Farmer,10,67000,5583,5556,0.233,668,22,1,0,420000,36,20.76,11868,Education,Secured,2025-05-10,Active,0,Repeat,Tamil Nadu,Chennai,Chennai,392880,Urban,EAST,WestZone,38,6.1,0.021,0.481,0.53,High,Mixed,Digital,Yes,No,No,1
LN100861,C200861,47,Female,PostGraduate,Single,Salaried,68,97000,8083,8466,0.27,609,93,1,0,640000,36,13.8,17982,Personal,Secured,2025-05-11,Closed,0,New,Madhya Pradesh,Indore,Indore,594178,Rural,EAST,CentralZone,12,22.1,0.11,0.32,0.659,High,Salaried,Branch,Yes,Yes,No,1
LN100862,C200862,35,Male,HighSchool,Married,Business,30,67000,5583,2044,0.42,647,87,0,0,309000,72,15.86,4348,Agri,Secured,2025-05-12,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,427319,SemiUrban,NORTH,CentralZone,33,14.3,0.136,0.578,0.46,Medium,Salaried,Digital,No,Yes,No,1
LN100863,C200863,25,Male,Graduate,Married,Salaried,33,48000,4000,2249,0.107,791,136,2,1,170000,36,13.58,4776,Education,Secured,2025-05-13,Active,0,New,Rajasthan,Udaipur,Udaipur,643482,Urban,SOUTH,SouthZone,25,24.9,0.085,0.618,0.493,Medium,Salaried,Partner,No,Yes,No,1
LN100864,C200864,31,Female,Graduate,Married,Salaried,24,77000,6416,3651,0.257,821,64,0,0,552000,72,15.52,7766,Business,Secured,2025-05-14,Overdue,0,Repeat,Rajasthan,Udaipur,Udaipur,685006,Urban,CENTRAL,SouthZone,34,19.9,0.216,0.634,0.773,Low,Agri,Digital,No,No,Yes,1
LN100865,C200865,54,Female,Graduate,Single,SelfEmployed,57,93000,7750,16825,0.356,808,165,1,0,424000,12,18.69,35884,Business,Secured,2025-05-15,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,205325,Urban,WEST,EastZone,15,16.9,0.069,0.515,0.238,High,Mixed,Digital,Yes,Yes,No,1
LN100866,C200866,43,Male,Graduate,Married,Business,45,45000,3750,4841,0.27,706,56,1,1,244000,24,19.62,10333,Personal,Secured,2025-05-16,Active,0,New,Maharashtra,Nagpur,Nagpur,547840,Urban,EAST,EastZone,11,12.8,0.216,0.508,0.392,High,MSME,Digital,Yes,Yes,No,1
LN100867,C200867,51,Male,Graduate,Married,Salaried,57,64000,5333,4286,0.195,576,141,2,0,216000,24,15.35,9115,Personal,Secured,2025-05-17,Active,0,New,Karnataka,Mysuru,Mysuru,191501,Urban,SOUTH,WestZone,39,3.0,0.107,0.62,0.295,Medium,Salaried,Field,No,Yes,No,1
LN100868,C200868,33,Male,Graduate,Married,Salaried,68,38000,3166,1984,0.45,592,84,1,0,75000,18,15.26,4220,Home,Secured,2025-05-18,Active,0,New,Telangana,Hyderabad,Hyderabad,715002,SemiUrban,EAST,SouthZone,34,8.5,0.185,0.756,0.396,Medium,Salaried,Branch,No,Yes,No,1
LN100869,C200869,46,Female,PostGraduate,Married,Farmer,23,81000,6750,2133,0.253,731,101,0,0,215000,48,11.59,4522,Business,Unsecured,2025-05-19,Active,0,TopUp,Bihar,Gaya,Gaya,393753,Rural,SOUTH,EastZone,28,13.3,0.199,0.222,0.21,Low,Salaried,Partner,Yes,No,No,1
LN100870,C200870,49,Male,Graduate,Married,Business,54,40000,3333,10317,0.15,684,106,0,0,260000,12,12.55,21893,Personal,Unsecured,2025-05-20,Active,0,Repeat,Rajasthan,Udaipur,Udaipur,667613,SemiUrban,CENTRAL,SouthZone,19,12.2,0.301,0.243,0.447,High,Agri,Branch,Yes,Yes,Yes,1
